DAY_KEY,CUSTOMER_KEY,ORDER_ID,PRODUCT_KEY,QUANTITY_ORDERED,ORDER_DOLLARS,ORDER_COST
1204,42,2652447,38,1,1.26,1.05
1204,42,2652447,79,1,242.9,191.89
1204,42,2652447,31,4,13.48,10.76
1204,42,2652447,63,2,34.72,31.24
1204,42,2652447,22,1,3.57,3.28
1204,383,2652576,28,3,40.08,29.64
1204,383,2652576,17,1,31.96,27.48
1204,383,2652576,11,3,29.07,21.51
1204,383,2652576,38,3,3.78,3.15
1204,383,2652576,77,5,91.75,81.65
1204,383,2652576,52,3,49.77,43.77
1204,383,2652576,34,1,31.46,23.28
1204,383,2652576,47,2,42.44,34.36
1204,383,2652576,18,1,2.94,2.67
1204,383,2652576,31,3,10.11,8.07
1204,383,2652576,39,4,8,7.76
1204,383,2652576,72,3,129.84,122.04
1204,383,2652576,69,1,4.61,3.91
1204,383,2652576,54,2,80.3,63.42
1204,383,2652576,35,3,407.58,334.2
1204,383,2652576,68,2,193.4,162.44
1204,383,2652576,30,2,213.98,151.92
1204,383,2652576,80,2,281.06,258.56
1204,383,2652576,46,1,1.08,1
1204,383,2652576,71,1,15.06,11.14
1204,383,2652576,63,4,69.44,62.48
1204,383,2652576,19,1,79.85,57.49
1204,383,2652576,6,1,50.32,46.79
1204,383,2652576,12,4,7,5.92
1204,383,2652576,58,1,74.74,59.04
1204,383,2652576,41,1,11.88,9.26
1204,383,2652576,8,3,595.29,494.07
1204,219,2653172,16,1,60.83,51.09
1204,219,2653172,70,1,2.39,2.15
1204,152,2653493,29,1,3.06,2.14
1204,152,2653493,37,1,5.41,4.43
1204,152,2653493,8,3,595.29,494.07
1204,152,2653493,62,1,3.99,3.71
1204,152,2653493,43,1,5.35,4.86
1204,152,2653493,71,3,45.18,33.42
1204,152,2653493,46,2,2.16,2
1204,152,2653493,25,4,522.4,423.12
1204,152,2653493,44,1,18.91,15.12
1204,152,2653493,45,3,20.52,14.97
1204,152,2653493,65,3,13.71,10.68
1204,152,2653493,12,2,3.5,2.96
1204,152,2653493,24,1,18.63,17.88
1204,152,2653493,9,1,1.19,1.04
1204,152,2653493,73,1,114.87,99.93
1204,152,2653493,79,4,971.6,767.56
1204,166,2653868,29,3,9.18,6.42
1204,166,2653868,46,1,1.08,1
1204,166,2653868,1,1,98.5,96.53
1204,166,2653868,25,1,130.6,105.78
1204,166,2653868,68,2,193.4,162.44
1204,166,2653868,34,2,62.92,46.56
1204,166,2653868,77,1,18.35,16.33
1204,166,2653868,70,5,11.95,10.75
1204,166,2653868,64,1,184.08,139.9
1204,166,2653868,69,2,9.22,7.82
1204,166,2653868,35,3,407.58,334.2
1204,166,2653868,53,1,48.96,47.49
1204,166,2653868,67,3,522.12,464.67
1204,166,2653868,73,2,229.74,199.86
1204,166,2653868,9,2,2.38,2.08
1204,235,2654791,14,1,245.41,220.86
1204,194,2654815,31,1,3.37,2.69
1204,194,2654815,71,4,60.24,44.56
1204,194,2654815,25,3,391.8,317.34
1204,194,2654815,81,1,10.96,9.75
1204,194,2654815,67,1,174.04,154.89
1204,194,2654815,70,4,9.56,8.6
1204,194,2654815,46,2,2.16,2
1204,194,2654815,43,1,5.35,4.86
1204,194,2654815,82,4,43.84,39
1204,194,2654815,34,1,31.46,23.28
1204,194,2654815,50,1,210.4,164.11
1204,194,2654815,32,3,4.71,4.47
1204,194,2654815,11,1,9.69,7.17
1204,194,2654815,78,4,877.8,649.56
1204,194,2654815,14,3,736.23,662.58
1204,194,2654815,16,1,60.83,51.09
1204,194,2654815,9,1,1.19,1.04
1204,194,2654815,3,2,43.1,31.88
1204,194,2654815,13,1,49.11,41.74
1204,194,2654815,51,3,4.77,4.47
1204,194,2654815,21,3,39.39,38.19
1204,194,2654815,6,2,100.64,93.58
1204,81,2655524,46,2,2.16,2
1204,81,2655524,57,4,42.6,37.88
1204,81,2655524,27,1,31.81,26.08
1204,81,2655524,32,2,3.14,2.98
1204,81,2655524,75,1,248.18,230.8
1205,227,2656420,12,1,1.75,1.48
1205,227,2656420,81,1,10.96,9.75
1205,227,2656420,35,1,135.86,111.4
1205,227,2656420,26,1,68.86,62.66
1205,227,2656420,27,1,31.81,26.08
1205,227,2656420,10,3,158.31,112.38
1205,227,2656420,63,5,86.8,78.1
1205,227,2656420,5,3,538.56,463.14
1205,227,2656420,49,4,30.4,23.08
1205,227,2656420,79,2,485.8,383.78
1205,227,2656420,77,2,36.7,32.66
1205,149,2656585,22,1,3.57,3.28
1205,149,2656585,8,1,198.43,164.69
1205,149,2656585,33,1,4.11,3.24
1205,50,2657279,66,1,79.44,76.26
1205,50,2657279,72,1,43.28,40.68
1205,50,2657279,22,2,7.14,6.56
1205,63,2657702,81,2,21.92,19.5
1205,63,2657702,70,2,4.78,4.3
1205,63,2657702,23,1,175.92,167.12
1205,63,2657702,61,2,2.18,1.66
1205,63,2657702,42,2,74.02,51.8
1205,63,2657702,74,1,3.36,3.12
1205,63,2657702,63,2,34.72,31.24
1205,63,2657702,57,1,10.65,9.47
1205,63,2657702,82,1,10.96,9.75
1205,63,2657702,66,3,238.32,228.78
1205,63,2657702,5,3,538.56,463.14
1205,63,2657702,73,3,344.61,299.79
1205,63,2657702,80,2,281.06,258.56
1205,63,2657702,22,2,7.14,6.56
1205,63,2657702,43,1,5.35,4.86
1205,63,2657702,45,1,6.84,4.99
1205,63,2657702,55,4,16.72,15.88
1206,90,2657784,12,5,8.75,7.4
1206,90,2657784,60,1,73.1,70.17
1206,90,2657784,44,2,37.82,30.24
1206,90,2657784,8,3,595.29,494.07
1206,90,2657784,24,4,74.52,71.52
1206,90,2657784,51,1,1.59,1.49
1206,90,2657784,18,1,2.94,2.67
1206,90,2657784,37,1,5.41,4.43
1206,90,2657784,30,1,106.99,75.96
1206,90,2657784,22,1,3.57,3.28
1206,90,2657784,42,4,148.04,103.6
1206,90,2657784,70,3,7.17,6.45
1206,90,2657784,15,3,70.11,68.7
1206,90,2657784,35,2,271.72,222.8
1206,90,2657784,20,1,50.09,37.56
1206,90,2657784,17,3,95.88,82.44
1206,90,2657784,56,1,1.1,0.93
1206,90,2657784,45,5,34.2,24.95
1206,90,2657784,65,1,4.57,3.56
1206,153,2658036,67,2,348.08,309.78
1206,153,2658036,25,1,130.6,105.78
1206,153,2658036,42,1,37.01,25.9
1206,153,2658036,8,3,595.29,494.07
1206,153,2658036,37,1,5.41,4.43
1206,153,2658036,23,1,175.92,167.12
1206,153,2658036,21,4,52.52,50.92
1206,153,2658036,1,1,98.5,96.53
1206,153,2658036,18,1,2.94,2.67
1206,153,2658036,54,4,160.6,126.84
1206,153,2658036,66,2,158.88,152.52
1206,153,2658036,72,1,43.28,40.68
1206,153,2658036,39,1,2,1.94
1206,153,2658036,22,2,7.14,6.56
1206,153,2658036,44,1,18.91,15.12
1206,153,2658036,50,2,420.8,328.22
1206,153,2658036,19,3,239.55,172.47
1206,153,2658036,34,1,31.46,23.28
1206,153,2658036,24,2,37.26,35.76
1206,153,2658036,65,3,13.71,10.68
1206,153,2658036,45,3,20.52,14.97
1206,153,2658036,82,3,32.88,29.25
1206,153,2658036,20,1,50.09,37.56
1206,153,2658036,57,4,42.6,37.88
1206,153,2658036,36,1,42.7,32.45
1206,153,2658036,38,3,3.78,3.15
1206,153,2658036,60,1,73.1,70.17
1206,153,2658036,77,2,36.7,32.66
1206,153,2658036,71,1,15.06,11.14
1206,153,2658036,2,2,142.32,128.08
1206,153,2658036,56,1,1.1,0.93
1206,47,2658404,4,2,4.8,3.64
1206,47,2658404,6,1,50.32,46.79
1206,47,2658404,59,1,76.45,72.62
1206,47,2658404,43,2,10.7,9.72
1206,47,2658404,78,1,219.45,162.39
1206,47,2658404,26,1,68.86,62.66
1206,47,2658404,53,1,48.96,47.49
1206,47,2658404,29,1,3.06,2.14
1206,47,2658404,1,2,197,193.06
1206,47,2658404,15,2,46.74,45.8
1206,47,2658404,47,3,63.66,51.54
1206,47,2658404,68,1,96.7,81.22
1206,47,2658404,19,1,79.85,57.49
1206,47,2658404,2,3,213.48,192.12
1206,47,2658404,27,1,31.81,26.08
1207,261,2658706,43,2,10.7,9.72
1207,261,2658706,78,1,219.45,162.39
1207,261,2658706,48,3,3.78,3.36
1207,261,2658706,58,2,149.48,118.08
1207,261,2658706,8,1,198.43,164.69
1207,261,2658706,14,4,981.64,883.44
1207,261,2658706,70,1,2.39,2.15
1207,261,2658706,68,1,96.7,81.22
1207,261,2658706,81,5,54.8,48.75
1208,179,2659153,66,1,79.44,76.26
1208,179,2659153,60,4,292.4,280.68
1208,179,2659153,26,2,137.72,125.32
1208,179,2659153,53,3,146.88,142.47
1208,179,2659153,23,2,351.84,334.24
1208,337,2659854,10,1,52.77,37.46
1208,337,2659854,65,2,9.14,7.12
1208,337,2659854,22,1,3.57,3.28
1208,337,2659854,71,2,30.12,22.28
1208,337,2659854,29,4,12.24,8.56
1208,337,2659854,13,1,49.11,41.74
1208,337,2659854,4,1,2.4,1.82
1208,337,2659854,26,1,68.86,62.66
1208,337,2659854,43,2,10.7,9.72
1208,337,2659854,57,3,31.95,28.41
1208,337,2659854,8,4,793.72,658.76
1208,337,2659854,38,1,1.26,1.05
1208,337,2659854,30,3,320.97,227.88
1208,337,2659854,1,1,98.5,96.53
1208,337,2659854,44,1,18.91,15.12
1208,337,2659854,75,2,496.36,461.6
1208,337,2659854,48,1,1.26,1.12
1208,8,2660215,31,3,10.11,8.07
1208,8,2660215,65,2,9.14,7.12
1208,8,2660215,39,1,2,1.94
1208,8,2660215,62,3,11.97,11.13
1208,8,2660215,35,1,135.86,111.4
1208,8,2660215,8,3,595.29,494.07
1208,8,2660215,79,2,485.8,383.78
1208,8,2660215,16,2,121.66,102.18
1208,8,2660215,15,2,46.74,45.8
1208,8,2660215,6,1,50.32,46.79
1208,8,2660215,14,1,245.41,220.86
1208,8,2660215,43,3,16.05,14.58
1208,8,2660215,22,4,14.28,13.12
1208,8,2660215,29,1,3.06,2.14
1208,8,2660215,18,1,2.94,2.67
1208,8,2660215,59,2,152.9,145.24
1208,8,2660215,3,1,21.55,15.94
1208,8,2660215,21,1,13.13,12.73
1208,8,2660215,46,5,5.4,5
1208,8,2660215,82,2,21.92,19.5
1208,8,2660215,81,1,10.96,9.75
1208,8,2660215,42,1,37.01,25.9
1208,8,2660215,37,1,5.41,4.43
1208,8,2660215,52,4,66.36,58.36
1208,8,2660215,41,1,11.88,9.26
1208,8,2660215,73,1,114.87,99.93
1208,8,2660215,74,1,3.36,3.12
1208,8,2660215,24,1,18.63,17.88
1208,184,2660454,49,1,7.6,5.77
1208,184,2660454,75,2,496.36,461.6
1208,184,2660454,57,2,21.3,18.94
1208,184,2660454,17,2,63.92,54.96
1208,184,2660454,39,1,2,1.94
1208,184,2660454,18,1,2.94,2.67
1208,184,2660454,70,1,2.39,2.15
1208,184,2660454,7,1,36.64,30.41
1208,184,2660454,69,3,13.83,11.73
1208,184,2660454,23,1,175.92,167.12
1208,184,2660454,33,2,8.22,6.48
1208,184,2660454,16,1,60.83,51.09
1208,184,2660454,30,2,213.98,151.92
1209,152,2661351,47,1,21.22,17.18
1209,152,2661351,31,1,3.37,2.69
1209,152,2661351,49,1,7.6,5.77
1210,60,2662151,39,1,2,1.94
1210,60,2662151,72,1,43.28,40.68
1210,60,2662151,17,1,31.96,27.48
1210,60,2662151,35,1,135.86,111.4
1210,60,2662151,8,1,198.43,164.69
1210,60,2662151,1,1,98.5,96.53
1210,60,2662151,60,1,73.1,70.17
1210,60,2662151,56,1,1.1,0.93
1210,60,2662151,14,1,245.41,220.86
1210,60,2662151,70,1,2.39,2.15
1210,60,2662151,44,1,18.91,15.12
1210,60,2662151,40,3,95.43,72.51
1210,60,2662151,53,2,97.92,94.98
1210,60,2662151,11,2,19.38,14.34
1210,60,2662151,25,1,130.6,105.78
1210,399,2662525,45,1,6.84,4.99
1210,399,2662525,73,5,574.35,499.65
1210,399,2662525,46,1,1.08,1
1210,399,2662525,40,3,95.43,72.51
1210,399,2662525,31,1,3.37,2.69
1210,399,2662525,15,1,23.37,22.9
1210,399,2662525,23,2,351.84,334.24
1210,399,2662525,58,1,74.74,59.04
1210,399,2662525,41,1,11.88,9.26
1210,384,2662770,15,2,46.74,45.8
1210,384,2662770,30,2,213.98,151.92
1210,384,2662770,4,2,4.8,3.64
1210,384,2662770,79,2,485.8,383.78
1210,384,2662770,62,3,11.97,11.13
1210,384,2662770,59,3,229.35,217.86
1210,383,2662965,48,2,2.52,2.24
1210,273,2663155,28,1,13.36,9.88
1210,273,2663155,1,2,197,193.06
1210,40,2663714,69,2,9.22,7.82
1210,40,2663714,39,2,4,3.88
1210,40,2663714,1,1,98.5,96.53
1210,40,2663714,65,4,18.28,14.24
1210,387,2664582,49,1,7.6,5.77
1210,387,2664582,65,1,4.57,3.56
1210,387,2664582,45,2,13.68,9.98
1210,387,2664582,43,1,5.35,4.86
1210,387,2664582,6,4,201.28,187.16
1210,387,2664582,81,1,10.96,9.75
1210,387,2664582,27,2,63.62,52.16
1210,387,2664582,25,1,130.6,105.78
1210,387,2664582,35,2,271.72,222.8
1210,142,2664631,15,2,46.74,45.8
1210,142,2664631,12,1,1.75,1.48
1210,142,2664631,67,2,348.08,309.78
1210,142,2664631,16,3,182.49,153.27
1210,142,2664631,51,1,1.59,1.49
1210,142,2664631,36,1,42.7,32.45
1210,142,2664631,27,1,31.81,26.08
1210,142,2664631,21,2,26.26,25.46
1210,142,2664631,75,2,496.36,461.6
1210,142,2664631,30,1,106.99,75.96
1210,142,2664631,42,1,37.01,25.9
1210,142,2664631,46,1,1.08,1
1210,142,2664631,82,1,10.96,9.75
1210,142,2664631,70,5,11.95,10.75
1210,142,2664631,80,3,421.59,387.84
1210,142,2664631,58,2,149.48,118.08
1210,142,2664631,78,1,219.45,162.39
1210,142,2664631,37,1,5.41,4.43
1210,142,2664631,10,1,52.77,37.46
1210,142,2664631,59,3,229.35,217.86
1210,142,2664631,65,3,13.71,10.68
1210,142,2664631,71,2,30.12,22.28
1210,264,2665568,42,1,37.01,25.9
1210,264,2665568,64,1,184.08,139.9
1210,264,2665568,31,2,6.74,5.38
1210,264,2665568,13,1,49.11,41.74
1210,264,2665568,70,3,7.17,6.45
1210,264,2665568,14,1,245.41,220.86
1210,264,2665568,3,1,21.55,15.94
1210,264,2665568,47,1,21.22,17.18
1210,264,2665568,55,1,4.18,3.97
1210,264,2665568,59,1,76.45,72.62
1210,264,2665568,33,2,8.22,6.48
1210,264,2665568,32,1,1.57,1.49
1210,264,2665568,38,1,1.26,1.05
1210,264,2665568,10,2,105.54,74.92
1210,264,2665568,34,3,94.38,69.84
1210,264,2665568,60,4,292.4,280.68
1210,264,2665568,36,1,42.7,32.45
1210,264,2665568,40,1,31.81,24.17
1210,264,2665568,63,3,52.08,46.86
1210,264,2665568,5,3,538.56,463.14
1210,264,2665568,65,1,4.57,3.56
1210,264,2665568,19,4,319.4,229.96
1210,264,2665568,44,3,56.73,45.36
1210,326,2666213,70,1,2.39,2.15
1210,326,2666213,25,1,130.6,105.78
1210,326,2666213,26,1,68.86,62.66
1210,326,2666213,51,1,1.59,1.49
1210,326,2666213,48,1,1.26,1.12
1210,326,2666213,36,1,42.7,32.45
1210,326,2666213,15,2,46.74,45.8
1210,326,2666213,40,3,95.43,72.51
1210,269,2667068,44,1,18.91,15.12
1210,269,2667068,43,5,26.75,24.3
1210,269,2667068,51,2,3.18,2.98
1211,304,2667860,77,2,36.7,32.66
1211,304,2667860,23,1,175.92,167.12
1211,304,2667860,20,4,200.36,150.24
1211,304,2667860,39,2,4,3.88
1211,304,2667860,33,1,4.11,3.24
1211,304,2667860,38,1,1.26,1.05
1211,304,2667860,4,1,2.4,1.82
1211,304,2667860,74,1,3.36,3.12
1211,304,2667860,63,2,34.72,31.24
1211,304,2667860,26,3,206.58,187.98
1211,304,2667860,59,2,152.9,145.24
1211,304,2667860,78,1,219.45,162.39
1211,304,2667860,45,1,6.84,4.99
1211,304,2667860,43,3,16.05,14.58
1211,304,2667860,47,1,21.22,17.18
1211,304,2667860,19,2,159.7,114.98
1211,304,2667860,48,2,2.52,2.24
1211,304,2667860,53,1,48.96,47.49
1211,304,2667860,36,4,170.8,129.8
1211,304,2667860,50,2,420.8,328.22
1211,304,2667860,21,2,26.26,25.46
1211,304,2667860,55,1,4.18,3.97
1211,304,2667860,11,1,9.69,7.17
1211,304,2667860,61,3,3.27,2.49
1211,304,2667860,70,3,7.17,6.45
1211,304,2667860,3,2,43.1,31.88
1211,304,2667860,69,3,13.83,11.73
1211,304,2667860,10,1,52.77,37.46
1211,304,2667860,68,1,96.7,81.22
1211,304,2667860,24,1,18.63,17.88
1211,304,2667860,18,1,2.94,2.67
1211,304,2667860,34,3,94.38,69.84
1211,304,2667860,73,1,114.87,99.93
1211,304,2667860,17,1,31.96,27.48
1211,304,2667860,32,1,1.57,1.49
1211,304,2667860,29,1,3.06,2.14
1211,304,2667860,81,1,10.96,9.75
1211,304,2667860,22,3,10.71,9.84
1211,304,2667860,65,1,4.57,3.56
1211,304,2667860,15,2,46.74,45.8
1211,304,2667860,42,1,37.01,25.9
1211,304,2667860,12,1,1.75,1.48
1211,304,2667860,25,1,130.6,105.78
1211,304,2667860,79,3,728.7,575.67
1211,304,2667860,75,2,496.36,461.6
1211,304,2667860,54,1,40.15,31.71
1211,304,2667860,37,1,5.41,4.43
1211,304,2667860,62,1,3.99,3.71
1211,304,2667860,35,1,135.86,111.4
1211,117,2668251,46,3,3.24,3
1211,117,2668251,52,1,16.59,14.59
1211,117,2668251,33,2,8.22,6.48
1211,117,2668251,6,4,201.28,187.16
1211,117,2668251,24,1,18.63,17.88
1211,117,2668251,62,5,19.95,18.55
1211,334,2668383,4,2,4.8,3.64
1211,334,2668383,32,3,4.71,4.47
1211,334,2668383,3,2,43.1,31.88
1211,334,2668383,50,2,420.8,328.22
1211,334,2668383,14,2,490.82,441.72
1211,334,2668383,2,2,142.32,128.08
1211,334,2668383,63,4,69.44,62.48
1211,255,2669007,51,2,3.18,2.98
1211,255,2669007,6,4,201.28,187.16
1211,255,2669007,61,2,2.18,1.66
1211,255,2669007,34,2,62.92,46.56
1211,255,2669007,46,1,1.08,1
1211,255,2669007,76,2,111.6,80.34
1211,255,2669007,8,1,198.43,164.69
1211,255,2669007,52,1,16.59,14.59
1211,255,2669007,12,1,1.75,1.48
1212,158,2669407,34,3,94.38,69.84
1212,158,2669407,75,4,992.72,923.2
1212,158,2669407,11,2,19.38,14.34
1212,158,2669407,3,5,107.75,79.7
1212,158,2669407,80,1,140.53,129.28
1212,158,2669407,54,1,40.15,31.71
1212,158,2669407,45,4,27.36,19.96
1212,158,2669407,79,2,485.8,383.78
1212,158,2669407,82,1,10.96,9.75
1212,158,2669407,12,1,1.75,1.48
1213,245,2670307,1,1,98.5,96.53
1213,245,2670307,60,1,73.1,70.17
1213,245,2670307,28,2,26.72,19.76
1213,245,2670307,69,3,13.83,11.73
1213,245,2670307,24,2,37.26,35.76
1213,245,2670307,33,1,4.11,3.24
1213,300,2670818,24,2,37.26,35.76
1213,300,2670818,60,2,146.2,140.34
1214,107,2671790,69,1,4.61,3.91
1214,107,2671790,61,1,1.09,0.83
1214,107,2671790,63,3,52.08,46.86
1214,107,2671790,38,1,1.26,1.05
1214,107,2671790,16,1,60.83,51.09
1214,107,2671790,80,1,140.53,129.28
1214,107,2671790,68,1,96.7,81.22
1214,123,2672224,22,3,10.71,9.84
1214,123,2672224,55,5,20.9,19.85
1214,123,2672224,48,1,1.26,1.12
1214,123,2672224,71,1,15.06,11.14
1214,123,2672224,8,1,198.43,164.69
1214,123,2672224,13,1,49.11,41.74
1214,123,2672224,56,5,5.5,4.65
1214,123,2672224,40,3,95.43,72.51
1214,123,2672224,29,4,12.24,8.56
1214,123,2672224,26,1,68.86,62.66
1214,123,2672224,78,4,877.8,649.56
1214,149,2672495,30,4,427.96,303.84
1214,133,2673476,25,2,261.2,211.56
1214,133,2673476,68,2,193.4,162.44
1214,133,2673476,54,3,120.45,95.13
1214,133,2673476,63,1,17.36,15.62
1214,112,2673812,78,1,219.45,162.39
1214,112,2673812,81,2,21.92,19.5
1214,112,2673812,9,2,2.38,2.08
1214,112,2673812,14,1,245.41,220.86
1214,112,2673812,52,2,33.18,29.18
1214,112,2673812,62,1,3.99,3.71
1214,112,2673812,55,1,4.18,3.97
1214,112,2673812,59,2,152.9,145.24
1214,112,2673812,41,3,35.64,27.78
1214,112,2673812,54,1,40.15,31.71
1215,353,2673924,39,1,2,1.94
1215,353,2673924,74,2,6.72,6.24
1215,353,2673924,26,1,68.86,62.66
1215,353,2673924,68,2,193.4,162.44
1215,353,2673924,20,3,150.27,112.68
1215,353,2673924,53,1,48.96,47.49
1215,353,2673924,13,3,147.33,125.22
1215,353,2673924,67,3,522.12,464.67
1215,353,2673924,47,1,21.22,17.18
1215,353,2673924,9,3,3.57,3.12
1215,353,2673924,34,3,94.38,69.84
1215,353,2673924,25,2,261.2,211.56
1215,353,2673924,35,3,407.58,334.2
1215,383,2674878,80,1,140.53,129.28
1215,383,2674878,8,2,396.86,329.38
1215,383,2674878,51,2,3.18,2.98
1215,383,2674878,42,2,74.02,51.8
1215,383,2674878,19,3,239.55,172.47
1215,383,2674878,50,1,210.4,164.11
1215,383,2674878,1,5,492.5,482.65
1215,383,2674878,55,1,4.18,3.97
1215,383,2674878,2,1,71.16,64.04
1215,383,2674878,61,1,1.09,0.83
1215,383,2674878,43,2,10.7,9.72
1215,147,2675427,82,2,21.92,19.5
1215,70,2675726,60,1,73.1,70.17
1215,67,2676247,20,3,150.27,112.68
1215,212,2677161,48,2,2.52,2.24
1215,212,2677161,35,2,271.72,222.8
1215,212,2677161,37,2,10.82,8.86
1215,212,2677161,56,3,3.3,2.79
1215,212,2677161,1,3,295.5,289.59
1215,212,2677161,65,2,9.14,7.12
1215,212,2677161,3,2,43.1,31.88
1215,212,2677161,70,2,4.78,4.3
1215,212,2677161,6,3,150.96,140.37
1215,212,2677161,32,5,7.85,7.45
1215,212,2677161,72,1,43.28,40.68
1215,212,2677161,66,2,158.88,152.52
1215,307,2677923,38,1,1.26,1.05
1215,307,2677923,23,2,351.84,334.24
1215,307,2677923,82,1,10.96,9.75
1215,307,2677923,26,1,68.86,62.66
1215,307,2677923,9,4,4.76,4.16
1215,307,2677923,66,1,79.44,76.26
1215,307,2677923,77,1,18.35,16.33
1215,307,2677923,35,2,271.72,222.8
1215,307,2677923,67,2,348.08,309.78
1215,307,2677923,40,1,31.81,24.17
1215,307,2677923,49,3,22.8,17.31
1215,163,2678196,69,1,4.61,3.91
1215,163,2678196,41,1,11.88,9.26
1215,163,2678196,21,1,13.13,12.73
1215,163,2678196,59,1,76.45,72.62
1215,163,2678196,25,2,261.2,211.56
1216,346,2679155,4,1,2.4,1.82
1216,346,2679155,76,2,111.6,80.34
1216,346,2679155,6,2,100.64,93.58
1216,346,2679155,26,3,206.58,187.98
1216,346,2679155,80,1,140.53,129.28
1216,346,2679155,2,1,71.16,64.04
1216,346,2679155,42,2,74.02,51.8
1216,346,2679155,8,2,396.86,329.38
1216,346,2679155,35,1,135.86,111.4
1216,346,2679155,67,2,348.08,309.78
1216,346,2679155,22,3,10.71,9.84
1216,346,2679155,47,2,42.44,34.36
1216,346,2679155,49,3,22.8,17.31
1216,346,2679155,13,1,49.11,41.74
1216,346,2679155,54,2,80.3,63.42
1216,346,2679155,37,1,5.41,4.43
1216,346,2679155,64,1,184.08,139.9
1216,346,2679155,41,2,23.76,18.52
1216,346,2679155,7,2,73.28,60.82
1217,310,2679918,7,2,73.28,60.82
1217,310,2679918,60,1,73.1,70.17
1218,194,2680794,77,4,73.4,65.32
1218,331,2681263,71,1,15.06,11.14
1218,331,2681263,26,1,68.86,62.66
1218,331,2681263,32,1,1.57,1.49
1218,331,2681263,28,1,13.36,9.88
1218,331,2681263,57,1,10.65,9.47
1218,331,2681263,41,1,11.88,9.26
1218,331,2681263,44,3,56.73,45.36
1218,331,2681263,22,2,7.14,6.56
1218,331,2681263,59,1,76.45,72.62
1218,331,2681263,11,2,19.38,14.34
1218,331,2681263,38,4,5.04,4.2
1218,331,2681263,9,1,1.19,1.04
1218,331,2681263,47,1,21.22,17.18
1218,331,2681263,50,1,210.4,164.11
1218,331,2681263,2,1,71.16,64.04
1218,331,2681263,52,2,33.18,29.18
1218,331,2681263,10,1,52.77,37.46
1218,331,2681263,30,2,213.98,151.92
1218,331,2681263,37,3,16.23,13.29
1218,331,2681263,74,1,3.36,3.12
1218,331,2681263,45,4,27.36,19.96
1218,331,2681263,43,5,26.75,24.3
1218,331,2681263,24,1,18.63,17.88
1218,331,2681263,8,2,396.86,329.38
1218,331,2681263,75,1,248.18,230.8
1218,331,2681263,62,3,11.97,11.13
1218,331,2681263,72,2,86.56,81.36
1218,331,2681263,7,2,73.28,60.82
1218,331,2681263,58,3,224.22,177.12
1218,196,2681902,3,1,21.55,15.94
1218,196,2681902,11,1,9.69,7.17
1218,196,2681902,81,1,10.96,9.75
1218,196,2681902,69,1,4.61,3.91
1218,31,2681996,22,2,7.14,6.56
1218,31,2681996,63,3,52.08,46.86
1218,31,2681996,48,1,1.26,1.12
1218,31,2681996,65,1,4.57,3.56
1218,200,2682824,76,2,111.6,80.34
1218,200,2682824,13,1,49.11,41.74
1218,200,2682824,57,2,21.3,18.94
1218,200,2682824,32,1,1.57,1.49
1218,200,2682824,16,1,60.83,51.09
1218,200,2682824,81,1,10.96,9.75
1218,200,2682824,67,1,174.04,154.89
1218,200,2682824,28,5,66.8,49.4
1218,106,2683635,79,1,242.9,191.89
1218,106,2683635,63,1,17.36,15.62
1218,106,2683635,20,1,50.09,37.56
1219,195,2683881,23,2,351.84,334.24
1219,195,2683881,49,1,7.6,5.77
1219,195,2683881,21,2,26.26,25.46
1219,195,2683881,71,1,15.06,11.14
1219,195,2683881,75,2,496.36,461.6
1219,195,2683881,79,2,485.8,383.78
1219,195,2683881,27,1,31.81,26.08
1219,195,2683881,44,1,18.91,15.12
1219,182,2684439,46,1,1.08,1
1219,182,2684439,75,1,248.18,230.8
1220,154,2685407,40,2,63.62,48.34
1220,154,2685407,48,2,2.52,2.24
1220,154,2685407,70,5,11.95,10.75
1220,154,2685407,25,2,261.2,211.56
1220,154,2685407,5,2,359.04,308.76
1220,154,2685407,67,1,174.04,154.89
1220,154,2685407,59,1,76.45,72.62
1220,154,2685407,15,1,23.37,22.9
1220,154,2685407,60,5,365.5,350.85
1220,154,2685407,27,1,31.81,26.08
1220,154,2685407,24,2,37.26,35.76
1220,154,2685407,1,2,197,193.06
1220,154,2685407,13,1,49.11,41.74
1220,154,2685407,37,1,5.41,4.43
1220,154,2685407,16,2,121.66,102.18
1220,154,2685407,54,1,40.15,31.71
1220,154,2685407,12,1,1.75,1.48
1221,397,2685740,9,1,1.19,1.04
1221,397,2685740,42,1,37.01,25.9
1221,397,2685740,37,1,5.41,4.43
1222,263,2685846,23,1,175.92,167.12
1222,263,2685846,11,1,9.69,7.17
1222,263,2685846,76,2,111.6,80.34
1222,263,2685846,45,1,6.84,4.99
1222,263,2685846,14,1,245.41,220.86
1222,263,2685846,17,2,63.92,54.96
1222,263,2685846,7,4,146.56,121.64
1222,263,2685846,2,1,71.16,64.04
1222,263,2685846,61,1,1.09,0.83
1222,263,2685846,38,1,1.26,1.05
1222,263,2685846,79,2,485.8,383.78
1222,263,2685846,36,1,42.7,32.45
1222,263,2685846,66,2,158.88,152.52
1222,263,2685846,74,1,3.36,3.12
1222,263,2685846,77,1,18.35,16.33
1222,263,2685846,9,3,3.57,3.12
1222,263,2685846,28,1,13.36,9.88
1222,263,2685846,67,3,522.12,464.67
1222,263,2685846,35,5,679.3,557
